Tempo_ms;ADC_Bruto;Forca_kg
404957;2658;4,42
404958;2671;4,75
404959;2667;4,65
404960;2656;4,37
404961;2669;4,70
404962;2665;4,60
404963;2663;4,55
404964;2662;4,52
404965;2667;4,65
404966;2666;4,63
404967;2672;4,78
404968;2659;4,45
404969;2659;4,45
404970;2662;4,52
404971;2672;4,78
404972;2671;4,75
404973;2672;4,78
404974;2666;4,63
404975;2661;4,50
404976;2672;4,78
404977;2663;4,55
404978;2666;4,63
404979;2661;4,50
404980;2659;4,45
404981;2672;4,78
404982;2662;4,52
404983;2663;4,55
404984;2661;4,50
404985;2665;4,60
404986;2670;4,73
404987;2662;4,52
404988;2668;4,68
404989;2668;4,68
404990;2676;4,88
404991;2679;4,95
404992;2672;4,78
404993;2665;4,60
404994;2649;4,20
404995;2652;4,27
404996;2663;4,55
404997;2681;5,01
404998;2685;5,11
404999;2686;5,13
405000;2688;5,18
405001;2683;5,06
405002;2675;4,85
405003;2667;4,65
405004;2673;4,80
405005;2677;4,90
405006;2673;4,80
405007;2684;5,08
405008;2678;4,93
405009;2675;4,85
405010;2678;4,93
405011;2679;4,95
405012;2672;4,78
405013;2675;4,85
405014;2670;4,73
405015;2678;4,93
405016;2679;4,95
405017;2671;4,75
405018;2686;5,13
405019;2679;4,95
405020;2682;5,03
405021;2677;4,90
405022;2672;4,78
405023;2677;4,90
405024;2672;4,78
405025;2683;5,06
405026;2683;5,06
405027;2674;4,83
405028;2677;4,90
405029;2673;4,80
405030;2677;4,90
405031;2674;4,83
405032;2672;4,78
405033;2672;4,78
405034;2673;4,80
405035;2665;4,60
405036;2672;4,78
405037;2678;4,93
405038;2685;5,11
405039;2671;4,75
405040;2669;4,70
405041;2678;4,93
405042;2672;4,78
405043;2666;4,63
405044;2672;4,78
405045;2674;4,83
405046;2674;4,83
405047;2672;4,78
405048;2672;4,78
405049;2674;4,83
405050;2672;4,78
405051;2675;4,85
405052;2677;4,90
405053;2673;4,80
405054;2672;4,78
405055;2675;4,85
405056;2672;4,78
405057;2672;4,78
405058;2671;4,75
405059;2669;4,70
405060;2675;4,85
405061;2675;4,85
405062;2676;4,88
405063;2677;4,90
405064;2682;5,03
405065;2677;4,90
405066;2674;4,83
405067;2675;4,85
405068;2672;4,78
405069;2685;5,11
405070;2676;4,88
405071;2682;5,03
405072;2672;4,78
405073;2688;5,18
405074;2673;4,80
405075;2678;4,93
405076;2683;5,06
405077;2672;4,78
405078;2677;4,90
405079;2683;5,06
405080;2685;5,11
405081;2675;4,85
405082;2672;4,78
405083;2683;5,06
405084;2687;5,16
405085;2685;5,11
405086;2678;4,93
405087;2678;4,93
405088;2677;4,90
405089;2673;4,80
405090;2682;5,03
405091;2674;4,83
405092;2674;4,83
405093;2672;4,78
405094;2675;4,85
405095;2685;5,11
405096;2674;4,83
405097;2675;4,85
405098;2673;4,80
405099;2672;4,78
405100;2672;4,78
405101;2673;4,80
405102;2671;4,75
405103;2670;4,73
405104;2677;4,90
405105;2677;4,90
405106;2674;4,83
405107;2678;4,93
405108;2675;4,85
405109;2685;5,11
405110;2676;4,88
405111;2673;4,80
405112;2670;4,73
405113;2672;4,78
405114;2669;4,70
405115;2673;4,80
405116;2672;4,78
405117;2673;4,80
405118;2682;5,03
405119;2679;4,95
405120;2682;5,03
405121;2675;4,85
405122;2673;4,80
405123;2674;4,83
405124;2685;5,11
405125;2674;4,83
405126;2683;5,06
405127;2672;4,78
405128;2684;5,08
405129;2671;4,75
405130;2672;4,78
405131;2674;4,83
405132;2672;4,78
405133;2681;5,01
405134;2677;4,90
405135;2673;4,80
405136;2679;4,95
405137;2672;4,78
405138;2672;4,78
405139;2678;4,93
405140;2675;4,85
405141;2677;4,90
405142;2678;4,93
405143;2672;4,78
405144;2683;5,06
405145;2675;4,85
405146;2683;5,06
405147;2678;4,93
405148;2681;5,01
405149;2681;5,01
405150;2687;5,16
405151;2679;4,95
405152;2681;5,01
405153;2682;5,03
405154;2683;5,06
405155;2676;4,88
405156;2687;5,16
405157;2686;5,13
405158;2682;5,03
405159;2677;4,90
405160;2690;5,23
405161;2684;5,08
405162;2679;4,95
405163;2681;5,01
405164;2682;5,03
405165;2684;5,08
405166;2683;5,06
405167;2681;5,01
405168;2697;5,41
405169;2681;5,01
405170;2682;5,03
405171;2691;5,26
405172;2685;5,11
405173;2688;5,18
405174;2693;5,31
405175;2698;5,44
405176;2688;5,18
405177;2691;5,26
405178;2686;5,13
405179;2685;5,11
405180;2687;5,16
405181;2694;5,33
405182;2701;5,51
405183;2689;5,21
405184;2693;5,31
405185;2699;5,46
405186;2694;5,33
405187;2690;5,23
405188;2693;5,31
405189;2699;5,46
405190;2701;5,51
405191;2707;5,66
405192;2703;5,56
405193;2703;5,56
405194;2697;5,41
405195;2704;5,59
405196;2701;5,51
405197;2699;5,46
405198;2704;5,59
405199;2694;5,33
405200;2702;5,54
405201;2704;5,59
405202;2706;5,64
405203;2702;5,54
405204;2703;5,56
405205;2704;5,59
405206;2704;5,59
405207;2704;5,59
405208;2704;5,59
405209;2711;5,76
405210;2704;5,59
