Tempo_ms;ADC_Bruto;Forca_kg
151839;2559;1,92
151840;2559;1,92
151841;2559;1,92
151842;2608;3,16
151843;2592;2,75
151844;2559;1,92
151845;2559;1,92
151846;2595;2,83
151847;2559;1,92
151848;2559;1,92
151849;2559;1,92
151850;2587;2,63
151851;2602;3,01
151852;2559;1,92
151853;2589;2,68
151854;2559;1,92
151855;2592;2,75
151856;2592;2,75
151857;2559;1,92
151858;2585;2,58
151859;2559;1,92
151860;2559;1,92
151861;2559;1,92
151862;2559;1,92
151863;2559;1,92
151864;2559;1,92
151865;2595;2,83
151866;2559;1,92
151867;2559;1,92
151868;2559;1,92
151869;2589;2,68
151870;2559;1,92
151871;2559;1,92
151872;2582;2,50
151873;2559;1,92
151874;2582;2,50
151875;2559;1,92
151876;2559;1,92
151877;2559;1,92
151878;2559;1,92
151879;2596;2,85
151880;2603;3,03
151881;2559;1,92
151882;2586;2,60
151883;2590;2,70
151884;2559;1,92
151885;2589;2,68
151886;2559;1,92
151887;2559;1,92
151888;2559;1,92
151889;2559;1,92
151890;2559;1,92
151891;2557;1,87
151892;2559;1,92
151893;2558;1,89
151894;2559;1,92
151895;2588;2,65
151896;2559;1,92
151897;2585;2,58
151898;2559;1,92
151899;2586;2,60
151900;2559;1,92
151901;2559;1,92
151902;2559;1,92
151903;2559;1,92
151904;2559;1,92
151905;2559;1,92
151906;2559;1,92
151907;2559;1,92
151908;2559;1,92
151909;2559;1,92
151910;2559;1,92
151911;2587;2,63
151912;2559;1,92
151913;2587;2,63
151914;2554;1,79
151915;2558;1,89
151916;2549;1,66
151917;2559;1,92
151918;2559;1,92
151919;2559;1,92
151920;2557;1,87
151921;2557;1,87
151922;2554;1,79
151923;2555;1,82
151924;2555;1,82
151925;2547;1,61
151926;2559;1,92
151927;2558;1,89
151928;2595;2,83
151929;2559;1,92
151930;2557;1,87
151931;2551;1,72
151932;2559;1,92
151933;2550;1,69
151934;2559;1,92
151935;2550;1,69
151936;2548;1,64
151937;2559;1,92
151938;2554;1,79
151939;2559;1,92
151940;2553;1,77
151941;2554;1,79
151942;2559;1,92
151943;2559;1,92
151944;2547;1,61
151945;2542;1,49
151946;2546;1,59
151947;2533;1,26
151948;2559;1,92
151949;2544;1,54
151950;2543;1,51
151951;2557;1,87
151952;2559;1,92
151953;2547;1,61
151954;2545;1,56
151955;2551;1,72
151956;2546;1,59
151957;2559;1,92
151958;2539;1,41
151959;2547;1,61
151960;2559;1,92
151961;2559;1,92
151962;2555;1,82
151963;2559;1,92
151964;2546;1,59
151965;2544;1,54
151966;2547;1,61
151967;2549;1,66
151968;2544;1,54
151969;2559;1,92
151970;2543;1,51
151971;2559;1,92
151972;2547;1,61
151973;2545;1,56
151974;2549;1,66
151975;2559;1,92
151976;2541;1,46
151977;2559;1,92
151978;2547;1,61
151979;2539;1,41
151980;2541;1,46
151981;2559;1,92
151982;2543;1,51
151983;2559;1,92
151984;2534;1,29
151985;2544;1,54
151986;2583;2,53
151987;2559;1,92
151988;2557;1,87
151989;2541;1,46
151990;2550;1,69
151991;2542;1,49
151992;2551;1,72
151993;2530;1,18
151994;2542;1,49
151995;2559;1,92
151996;2557;1,87
151997;2541;1,46
151998;2530;1,18
151999;2531;1,21
152000;2544;1,54
152001;2542;1,49
152002;2544;1,54
152003;2535;1,31
152004;2535;1,31
152005;2538;1,39
152006;2530;1,18
152007;2533;1,26
152008;2559;1,92
152009;2542;1,49
152010;2537;1,36
152011;2549;1,66
152012;2529;1,16
152013;2537;1,36
152014;2528;1,13
152015;2544;1,54
152016;2537;1,36
152017;2544;1,54
152018;2537;1,36
152019;2544;1,54
152020;2585;2,58
152021;2533;1,26
152022;2559;1,92
152023;2555;1,82
152024;2528;1,13
152025;2539;1,41
152026;2531;1,21
152027;2524;1,03
152028;2527;1,11
152029;2533;1,26
152030;2538;1,39
152031;2535;1,31
152032;2533;1,26
152033;2531;1,21
152034;2554;1,79
152035;2544;1,54
152036;2528;1,13
152037;2525;1,06
152038;2533;1,26
152039;2529;1,16
152040;2519;0,91
152041;2514;0,78
152042;2528;1,13
152043;2559;1,92
152044;2525;1,06
152045;2545;1,56
152046;2524;1,03
152047;2551;1,72
152048;2537;1,36
152049;2521;0,96
152050;2522;0,98
152051;2523;1,01
152052;2527;1,11
152053;2532;1,23
152054;2523;1,01
152055;2539;1,41
152056;2541;1,46
152057;2543;1,51
152058;2559;1,92
152059;2522;0,98
152060;2524;1,03
152061;2522;0,98
152062;2517;0,86
152063;2535;1,31
152064;2525;1,06
152065;2526;1,08
152066;2530;1,18
152067;2523;1,01
152068;2523;1,01
152069;2523;1,01
152070;2543;1,51
152071;2544;1,54
152072;2545;1,56
152073;2531;1,21
152074;2512;0,73
152075;2515;0,80
152076;2528;1,13
152077;2507;0,60
152078;2508;0,63
152079;2515;0,80
152080;2503;0,50
152081;2527;1,11
152082;2510;0,68
152083;2517;0,86
152084;2502;0,48
152085;2517;0,86
152086;2519;0,91
152087;2511;0,70
152088;2512;0,73
152089;2525;1,06
152090;2506;0,58
152091;2511;0,70
152092;2507;0,60
152093;2507;0,60
152094;2498;0,37
152095;2509;0,65
152096;2496;0,32
152097;2512;0,73
152098;2499;0,40
152099;2507;0,60
152100;2512;0,73
152101;2525;1,06
152102;2505;0,55
152103;2506;0,58
152104;2511;0,70
152105;2527;1,11
152106;2513;0,75
152107;2534;1,29
152108;2501;0,45
152109;2499;0,40
152110;2498;0,37
152111;2529;1,16
152112;2501;0,45
152113;2512;0,73
152114;2495;0,30
152115;2495;0,30
152116;2496;0,32
152117;2500;0,43
152118;2491;0,20
152119;2503;0,50
152120;2496;0,32
152121;2517;0,86
152122;2496;0,32
152123;2495;0,30
152124;2507;0,60
152125;2522;0,98
152126;2501;0,45
152127;2496;0,32
152128;2501;0,45
152129;2501;0,45
152130;2508;0,63
152131;2509;0,65
152132;2510;0,68
152133;2503;0,50
152134;2503;0,50
152135;2501;0,45
152136;2506;0,58
152137;2510;0,68
152138;2504;0,53
152139;2511;0,70
152140;2504;0,53
152141;2501;0,45
152142;2502;0,48
152143;2510;0,68
152144;2509;0,65
152145;2505;0,55
152146;2502;0,48
152147;2512;0,73
152148;2512;0,73
152149;2515;0,80
152150;2510;0,68
152151;2509;0,65
152152;2507;0,60
152153;2514;0,78
152154;2509;0,65
152155;2533;1,26
152156;2511;0,70
152157;2509;0,65
152158;2512;0,73
152159;2512;0,73
152160;2514;0,78
152161;2553;1,77
152162;2519;0,91
152163;2538;1,39
152164;2511;0,70
152165;2512;0,73
152166;2533;1,26
152167;2544;1,54
152168;2512;0,73
152169;2525;1,06
152170;2525;1,06
152171;2529;1,16
152172;2530;1,18
152173;2512;0,73
152174;2517;0,86
152175;2512;0,73
152176;2513;0,75
152177;2515;0,80
152178;2517;0,86
152179;2522;0,98
152180;2519;0,91
152181;2519;0,91
152182;2557;1,87
152183;2525;1,06
152184;2554;1,79
152185;2541;1,46
152186;2523;1,01
152187;2544;1,54
152188;2556;1,84
152189;2537;1,36
152190;2514;0,78
152191;2512;0,73
152192;2519;0,91
152193;2557;1,87
152194;2518;0,88
152195;2514;0,78
152196;2523;1,01
152197;2541;1,46
152198;2517;0,86
152199;2545;1,56
152200;2514;0,78
152201;2519;0,91
152202;2522;0,98
152203;2529;1,16
152204;2526;1,08
152205;2518;0,88
152206;2523;1,01
152207;2530;1,18
152208;2538;1,39
152209;2517;0,86
152210;2525;1,06
152211;2523;1,01
152212;2522;0,98
152213;2553;1,77
152214;2513;0,75
152215;2525;1,06
152216;2525;1,06
152217;2517;0,86
152218;2530;1,18
152219;2525;1,06
152220;2555;1,82
152221;2537;1,36
152222;2518;0,88
152223;2518;0,88
152224;2512;0,73
152225;2544;1,54
152226;2513;0,75
152227;2523;1,01
152228;2515;0,80
152229;2523;1,01
152230;2544;1,54
152231;2546;1,59
152232;2522;0,98
152233;2529;1,16
152234;2512;0,73
152235;2530;1,18
152236;2521;0,96
152237;2522;0,98
152238;2519;0,91
152239;2512;0,73
152240;2543;1,51
152241;2522;0,98
152242;2539;1,41
152243;2544;1,54
152244;2521;0,96
152245;2528;1,13
152246;2517;0,86
152247;2547;1,61
152248;2516;0,83
152249;2525;1,06
152250;2545;1,56
152251;2530;1,18
152252;2517;0,86
152253;2527;1,11
152254;2523;1,01
152255;2547;1,61
152256;2525;1,06
152257;2529;1,16
152258;2556;1,84
152259;2527;1,11
152260;2524;1,03
152261;2535;1,31
152262;2529;1,16
152263;2531;1,21
152264;2553;1,77
152265;2551;1,72
152266;2512;0,73
152267;2532;1,23
152268;2541;1,46
152269;2554;1,79
152270;2518;0,88
152271;2528;1,13
152272;2528;1,13
152273;2543;1,51
152274;2525;1,06
152275;2543;1,51
152276;2544;1,54
152277;2526;1,08
152278;2525;1,06
152279;2523;1,01
152280;2516;0,83
152281;2530;1,18
152282;2523;1,01
152283;2531;1,21
152284;2528;1,13
152285;2554;1,79
152286;2514;0,78
152287;2535;1,31
152288;2523;1,01
152289;2540;1,44
152290;2525;1,06
152291;2529;1,16
152292;2512;0,73
152293;2527;1,11
152294;2527;1,11
152295;2535;1,31
152296;2512;0,73
152297;2557;1,87
152298;2525;1,06
152299;2529;1,16
152300;2525;1,06
152301;2525;1,06
152302;2526;1,08
152303;2515;0,80
152304;2528;1,13
152305;2519;0,91
152306;2551;1,72
152307;2519;0,91
152308;2548;1,64
152309;2518;0,88
152310;2511;0,70
152311;2517;0,86
152312;2512;0,73
152313;2545;1,56
152314;2518;0,88
152315;2521;0,96
152316;2512;0,73
152317;2559;1,92
152318;2512;0,73
152319;2544;1,54
152320;2512;0,73
152321;2517;0,86
152322;2515;0,80
152323;2517;0,86
152324;2523;1,01
152325;2512;0,73
152326;2528;1,13
152327;2525;1,06
152328;2512;0,73
152329;2512;0,73
